label	id
positive	1221930802646323200
negative	1222201656550526977
negative	1224701286647504896
neutral	1221753822688604162
neutral	1223221100508672000
negative	1197881180898639876
neutral	1224085096925405184
neutral	1232690730625310721
negative	1229386327587614723
neutral	1208452844086611969
negative	1230617688159981570
positive	1224295226673680385
negative	1091359551243370496
neutral	1228151694195773443
positive	1225649778286944266
neutral	1207495687488917504
negative	1163533098300182528
negative	1221927516207710208
neutral	1221935391617339392
negative	1161802495297036288
positive	1154510332347453441
negative	1223652641009475584
negative	1229855492165554176
neutral	1174882255736594432
negative	1228753179720011777
neutral	1177772835055525889
neutral	1223699288460533760
neutral	1169680475847352321
positive	1181327567581790208
negative	1203340373793366016
neutral	1153913616086818816
negative	1169201163490623488
neutral	1185138243530084352
neutral	1223602021409923072
negative	1230536813208653832
positive	1139673167146954757
negative	1233255791441981440
negative	1221607221898948609
neutral	1221933308038111232
neutral	1152119117534486528
negative	1223252030988455939
positive	1227497541853335553
neutral	1199797239780122629
negative	1222692846135730177
positive	1232946782373437441
negative	1221877531999010816
negative	1224128955839586304
negative	1211943700168925184
negative	1221949814008664064
positive	1105859848963411968
positive	1159594982388334593
neutral	1122224836842000386
negative	1220784048664121345
neutral	1229559485687050240
neutral	1100916713242198016
neutral	1223340368793612288
neutral	1208329980633108480
positive	1141485311236694016
negative	1147373578267975680
neutral	1202277020412940288
negative	1160016556035911680
negative	1223227795783983105
neutral	1223716041186009088
positive	1143834792854740992
positive	1222237747676700672
negative	1104128725749301249
neutral	1222636624040931328
negative	1188490511419691008
negative	1231521985462722561
positive	1223717452711895042
negative	1221921567531323393
positive	1222716288591527937
negative	1221947782891630592
negative	1223953895363358720
negative	1222222542217322496
neutral	1228747481799892995
positive	1229155127132663809
positive	1224367055052275713
neutral	1151487178645676032
neutral	1160033258244997120
positive	1205643990495907841
neutral	1221955096486932480
negative	1222245480110923778
negative	1221644884316045312
positive	1221925744839819264
neutral	1223573848223666176
negative	1229842952270368769
neutral	1232032812842266625
positive	1160625644373336065
neutral	1229663481852506114
neutral	1196487567601848321
neutral	1141592405751152640
negative	1222378252754251776
negative	1230404463313248257
neutral	1162508325474279424
neutral	1202939897109192704
neutral	1222289681519390721
negative	1223529439679696896
negative	1124229721431130112
neutral	1223113557836877825
neutral	1223266345569148929
negative	1231012823574159360
neutral	1091747456709287936
negative	1157063900375838722
negative	1222274822719332352
neutral	1171202235189071873
neutral	1208941342551732225
neutral	1124446073483931649
neutral	1114169621651894272
negative	1155533586101133312
negative	1230343886842867712
positive	1229383156823801856
neutral	1230513770566385664
neutral	1232390005550653441
negative	1223983553970491393
negative	1222923544167772160
neutral	1232793757038366720
negative	1090187116733095936
negative	1231995510417915914
neutral	1230656889869885440
negative	1229074644914855937
neutral	1170249561656500224
neutral	1204086921703510017
negative	1166733054297010176
neutral	1225007878030774273
negative	1207082326091554817
neutral	1226564894062936066
neutral	1227445421531893760
neutral	1222271089755283456
neutral	1225448089827381248
neutral	1128486743898902528
neutral	1134802442963640321
positive	1230904643393335298
neutral	1090990097049313281
negative	1222286368291815426
neutral	1226363067031638016
negative	1182762831260897280
negative	1189613154336153600
neutral	1221541206137753602
negative	1223842863827406848
neutral	1187837789678788609
neutral	1119601060698624000
negative	1223610968191782921
positive	1231106501609058305
positive	1161960760613863424
neutral	1228483755561480192
negative	1164127435618697216
positive	1226161648773292032
neutral	1229061884655099904
neutral	1230700029582565378
negative	1228038543685148672
negative	1104868599540432897
negative	1223990099093917697
neutral	1142572689053196289
neutral	1175160295905472513
neutral	1229939735365390339
negative	1173568389706649601
positive	1148949573550903296
neutral	1208666153633173504
neutral	1223921051815464961
neutral	1197990123662536705
neutral	1229535613520613376
negative	1223020223067897857
negative	1223104257479458817
neutral	1182389615614926849
positive	1223763148651581443
negative	1226566434903343104
negative	1204081561429323776
negative	1221931361377718272
neutral	1203063838544928769
neutral	1181658593944322049
negative	1226254179452301319
neutral	1133296331768979457
positive	1224131712852033537
positive	1227953349653196800
negative	1223614356421783557
neutral	1133855171828703233
positive	1230701211558432768
negative	1232912360521818112
negative	1222553836461740037
positive	1098643514319990785
positive	1229425064224776192
positive	1157071189912801281
neutral	1127615053031780354
neutral	1205644376040443905
neutral	1231573367087652864
positive	1204059465860964353
neutral	1102676731805224970
positive	1228656779061604353
negative	1224428667654279169
positive	1223226502759747584
negative	1231861171868725248
positive	1221926128471900165
neutral	1140422777217978370
negative	1223306020207939584
neutral	1231231297537757184
neutral	1152455816537968640
negative	1222222355721646080
positive	1228441745123348486
neutral	1230867976192167945
neutral	1129881140255514625
neutral	1136068703479459840
negative	1223768781769428992
neutral	1221945474640490498
positive	1223319196903206912
neutral	1193009311645085697
positive	1232637040451358721
negative	1221888364808491008
negative	1232370193868959746
neutral	1221941512948203520
positive	1221659164490883072
positive	1202889423077224449
neutral	1209244229991575552
negative	1223619270422102016
negative	1222309032662355974
neutral	1220817803562885122
neutral	1229404097851404290
positive	1221539449861033984
neutral	1150961934851661824
neutral	1221609821989941249
negative	1221955783555833857
positive	1118972707985592320
positive	1230891026094739456
positive	1225298560830365696
positive	1184846365886701569
positive	1224084707677298688
neutral	1140062939166203904
positive	1230873466976587781
negative	1228511865128374273
negative	1230655351181189121
neutral	1093001920854282240
negative	1132820202414993409
neutral	1224037308409827334
positive	1149709851355992065
positive	1120861994393964545
neutral	1232357339375816709
neutral	1223419334120230912
negative	1164228757160419328
negative	1229776812496035843
positive	1223206437498892291
positive	1223258229582508034
neutral	1221946895368585216
negative	1223277185995366400
neutral	1221606452651085826
neutral	1229160932007383042
negative	1223605019930320896
negative	1223839965211242496
positive	1223743712871829509
negative	1226273518980960257
positive	1228570995948048384
negative	1221207096240283648
negative	1223641153180000256
neutral	1221933563383181312
negative	1226620924033740811
neutral	1232398733075210242
neutral	1233227744131133441
negative	1223605958288560128
positive	1090712544162037762
neutral	1230903240343994368
negative	1229375668980453377
negative	1103427296113950721
neutral	1223138021198815233
neutral	1181169815098146816
neutral	1229773798225797121
positive	1229474343517708288
negative	1128228009801023488
negative	1221823942337486851
neutral	1230101438875029505
negative	1221319457097650176
neutral	1197260901419761665
positive	1159970144241799171
negative	1228035319791882241
positive	1221955307561267202
positive	1221923827938099200
neutral	1222516948224708608
neutral	1136052504742027265
negative	1124026223271792645
neutral	1231961954727714818
positive	1227341995884064769
neutral	1204128122565808129
negative	1227608187018399744
neutral	1094721619166183430
negative	1223595478773837825
positive	1221937937572646912
positive	1222218014688468992
negative	1174772062075990019
neutral	1126243051331096576
negative	1221720398116425728
neutral	1228526203193249792
positive	1229912920777203713
neutral	1226271413142614021
negative	1221920624836333569
negative	1222094359048474625
negative	1090958991491039232
neutral	1124118133139066880
neutral	1161926767831146498
positive	1232722008573718536
positive	1221048809402314753
neutral	1225313161907073024
neutral	1210374258980876288
neutral	1168668667300569089
negative	1229542289413791744
negative	1092830596739432448
negative	1222667434961797120
positive	1223328440474066946
neutral	1232687686097481733
neutral	1225789600490233858
neutral	1146454998416601089
neutral	1127393280868651009
positive	1232305861332291585
neutral	1223988089623699458
negative	1223752736623276043
neutral	1229066506325123074
negative	1221539186358018048
positive	1230666163329392641
positive	1223718281422475264
neutral	1149145927023833089
neutral	1231196671339528192
neutral	1222279889581150208
negative	1222292801532104704
neutral	1177213370279301121
neutral	1184083971392638978
positive	1179736793584979969
neutral	1230773789689954304
neutral	1208690066337480704
negative	1105250480337362949
neutral	1221921745436921856
neutral	1231015754566422528
neutral	1162448829108674560
positive	1228137238547951617
negative	1141492513649414144
positive	1224100835132497921
negative	1222284360851894272
negative	1223150191085264896
neutral	1221939855212584962
negative	1232192616055201792
neutral	1155254611348844544
neutral	1229632989216329733
neutral	1230811752646008834
positive	1223714586853101568
neutral	1103746783933538305
neutral	1221968791426306049
neutral	1201604502069161985
negative	1223240033626476547
negative	1164257865818939392
neutral	1183345355221557250
neutral	1221764057599856640
positive	1221928118018953216
negative	1226967932821016578
negative	1223990099093917697
negative	1122059128187301888
neutral	1223735641063804928
positive	1223791233975242752
negative	1231207411559600128
positive	1230952400028160000
neutral	1105475658455617537
